user_id,gender,married,has_children,home_city,total_sessions,avg_clicks,avg_flight_discount,avg_hotel_discount,total_flights,total_hotels,cancellation_rate,avg_bags,avg_hotel_nights,total_trips,traveler_cohort
552432,F,True,False,new york,8,19.0,0.2,0.0,4,3,0.0,0.75,2.33,7,Business Traveler
552440,F,True,True,san jose,8,10.88,0.2,0.0,2,2,0.0,0.5,1.5,4,Family Traveler
552473,F,False,False,montreal,8,19.63,0.0,0.0,3,1,0.0,0.33,0.0,4,Business Traveler
552487,F,True,False,new orleans,8,15.5,0.15,0.1,1,2,0.0,0.0,2.0,3,Business Traveler
552506,F,True,False,winnipeg,8,10.63,0.25,0.0,1,0,0.0,0.0,0.0,1,Business Traveler
552532,F,True,True,los angeles,8,19.5,0.05,0.1,2,2,0.0,0.5,2.0,4,Family Traveler
552535,F,True,False,new york,8,14.75,0.0,0.25,4,4,0.0,0.25,2.5,8,Business Traveler
552558,F,True,True,vancouver,8,18.75,0.0,0.05,2,4,0.0,1.0,4.25,6,Family Traveler
552573,M,True,True,st. petersburg,8,8.63,0.18,0.0,2,1,0.0,2.0,1.0,3,Family Traveler
552597,F,False,False,los angeles,8,16.63,0.1,0.05,3,2,0.0,1.33,6.5,5,Standard Travelers
552598,F,True,True,san diego,9,13.67,0.13,0.1,3,2,0.0,0.33,1.0,5,Family Traveler
552613,F,False,True,philadelphia,8,15.0,0.08,0.0,4,4,0.0,0.0,2.25,8,Business Traveler
552623,F,False,True,austin,8,9.0,0.0,0.1,1,1,0.0,2.0,9.0,2,Standard Travelers
552642,F,True,False,phoenix,8,19.25,0.18,0.1,3,3,0.0,0.67,1.67,6,Business Traveler
552643,F,True,True,saskatoon,8,20.13,0.05,0.25,3,3,0.0,0.0,1.33,6,Family Traveler
552649,F,False,False,philadelphia,8,12.5,0.15,0.0,2,2,0.0,0.5,1.0,4,Business Traveler
552653,F,True,False,philadelphia,9,32.56,0.08,0.08,3,3,0.11,0.0,3.33,6,Standard Travelers
552661,F,False,False,dallas,8,16.75,0.1,0.1,3,3,0.0,0.67,3.33,6,Standard Travelers
552726,F,True,True,victoria,9,8.44,0.13,0.1,0,1,0.0,0.0,4.0,1,Family Traveler
552732,F,False,False,vancouver,8,18.25,0.08,0.13,2,2,0.0,1.0,3.5,4,Standard Travelers
552734,F,False,True,nashville,8,17.0,0.13,0.0,4,3,0.0,1.0,2.67,7,Business Traveler
552760,F,True,False,new york,8,13.25,0.3,0.2,3,1,0.0,0.67,2.0,4,Business Traveler
552763,M,True,False,omaha,8,16.63,0.17,0.1,3,2,0.0,1.0,1.0,5,Business Traveler
552775,F,False,False,calgary,8,18.13,0.08,0.0,2,3,0.0,1.0,1.67,5,Business Traveler
552809,F,False,False,nashville,8,15.5,0.15,0.12,3,3,0.0,0.67,4.0,6,Standard Travelers
552861,F,True,False,new york,8,32.38,0.2,0.1,3,2,0.13,0.67,2.0,5,Business Traveler
552904,F,False,True,new york,8,15.75,0.15,0.1,4,4,0.0,0.5,3.0,8,Standard Travelers
552929,F,False,False,memphis,8,18.13,0.15,0.0,3,4,0.0,1.0,4.25,7,Standard Travelers
552944,M,False,False,atlanta,8,15.25,0.0,0.05,3,3,0.0,0.67,2.67,6,Business Traveler
552945,F,False,False,cleveland,8,20.25,0.2,0.0,4,4,0.0,0.5,3.5,8,Standard Travelers
553017,F,False,False,san jose,8,22.13,0.2,0.0,4,5,0.0,0.5,3.4,9,Standard Travelers
553054,M,False,False,new york,8,33.63,0.0,0.0,2,2,0.13,0.0,9.0,4,Standard Travelers
553139,F,False,False,st. louis,9,19.67,0.18,0.0,4,4,0.0,0.75,2.0,8,Business Traveler
553151,F,True,True,omaha,8,12.38,0.0,0.1,3,2,0.0,1.0,6.5,5,Family Traveler
553208,F,False,False,richmond,9,16.22,0.0,0.08,0,1,0.0,0.0,9.0,1,Standard Travelers
553219,F,True,False,washington,9,17.78,0.2,0.25,4,5,0.0,0.75,3.6,9,Standard Travelers
553220,F,False,True,bakersfield,9,43.56,0.08,0.0,4,5,0.11,0.0,2.4,9,Business Traveler
553231,F,True,True,milwaukee,8,15.25,0.0,0.1,3,3,0.0,0.67,2.33,6,Family Traveler
553245,M,False,True,norfolk,8,16.38,0.08,0.1,1,1,0.0,0.0,11.0,2,Standard Travelers
553339,F,False,False,riverside,8,18.75,0.0,0.0,4,3,0.0,1.0,4.67,7,Standard Travelers
553361,F,True,False,memphis,8,14.63,0.25,0.05,3,3,0.0,1.0,4.67,6,Standard Travelers
553456,M,False,False,nashville,8,17.13,0.1,0.05,3,2,0.0,0.67,1.5,5,Business Traveler
553533,F,False,True,rochester,9,10.22,0.05,0.0,1,1,0.0,1.0,1.0,2,Business Traveler
553559,F,False,True,los angeles,8,14.13,0.15,0.0,1,2,0.0,1.0,5.0,3,Standard Travelers
553568,F,False,True,los angeles,8,18.0,0.05,0.18,4,4,0.0,0.25,3.25,8,Standard Travelers
553607,F,True,True,omaha,9,15.67,0.05,0.05,3,3,0.0,0.67,4.67,6,Family Traveler
553631,F,True,False,denver,9,6.56,0.22,0.15,0,0,0.0,0.0,0.0,0,Dreamer
553633,F,False,False,birmingham,9,7.11,0.18,0.0,0,0,0.0,0.0,0.0,0,Dreamer
553645,F,True,False,cleveland,8,27.5,0.1,0.05,3,3,0.0,1.0,1.0,6,Business Traveler
553664,F,False,False,ottawa,8,28.13,0.15,0.1,2,2,0.0,0.5,2.5,4,Business Traveler
553690,F,True,False,los angeles,8,13.88,0.0,0.0,0,0,0.0,0.0,0.0,0,Dreamer
553704,F,False,False,los angeles,8,23.25,0.07,0.0,1,2,0.0,1.0,4.0,3,Standard Travelers
553743,F,False,True,dallas,8,12.88,0.13,0.0,1,0,0.0,0.0,0.0,1,Business Traveler
553751,F,False,False,new york,8,13.75,0.0,0.15,3,3,0.0,0.67,3.33,6,Standard Travelers
553754,F,True,True,shreveport,8,14.25,0.1,0.1,3,3,0.0,0.33,3.0,6,Family Traveler
553773,F,True,True,fort worth,9,46.44,0.0,0.1,5,4,0.11,0.0,3.33,9,Family Traveler
553783,F,False,False,los angeles,8,9.63,0.1,0.0,1,1,0.0,0.0,1.0,2,Business Traveler
553791,F,False,True,new york,8,18.88,0.1,0.1,3,3,0.0,1.0,4.33,6,Standard Travelers
553805,F,True,True,minneapolis,8,14.75,0.05,0.0,2,2,0.0,0.5,0.5,4,Family Traveler
553876,M,False,False,winston-salem,8,19.38,0.22,0.1,3,2,0.0,0.33,4.0,5,Standard Travelers
553901,F,True,True,omaha,8,12.5,0.2,0.1,2,3,0.0,2.0,6.67,5,Family Traveler
553904,F,False,False,montreal,8,18.63,0.1,0.0,2,2,0.0,0.0,6.5,4,Standard Travelers
553938,F,False,False,oakland,8,50.5,0.1,0.1,3,4,0.13,1.0,5.5,7,Standard Travelers
553943,F,False,False,tucson,8,21.0,0.0,0.0,4,3,0.0,0.5,2.0,7,Business Traveler
553955,F,True,False,san antonio,8,23.0,0.0,0.0,6,6,0.0,0.67,1.5,12,Business Traveler
553967,F,False,True,phoenix,8,46.63,0.13,0.15,4,3,0.13,0.5,2.67,7,Business Traveler
553984,F,True,False,san antonio,8,9.63,0.1,0.0,1,1,0.0,1.0,4.0,2,Standard Travelers
553985,F,False,False,san jose,8,52.5,0.18,0.1,4,4,0.13,0.5,2.5,8,Business Traveler
554026,F,True,True,los angeles,8,18.25,0.1,0.15,4,4,0.0,0.25,2.25,8,Family Traveler
554079,F,False,False,san diego,8,17.88,0.13,0.15,3,5,0.0,0.67,3.6,8,Standard Travelers
554141,F,True,False,new york,9,15.44,0.15,0.05,3,4,0.0,0.67,2.75,7,Business Traveler
554155,F,False,False,gatineau,9,12.56,0.1,0.1,1,2,0.0,1.0,3.0,3,Standard Travelers
554163,F,False,True,tucson,8,24.25,0.0,0.0,6,5,0.0,0.67,3.4,11,Standard Travelers
554175,F,True,False,tallahassee,9,13.0,0.25,0.15,3,3,0.0,0.67,3.0,6,Standard Travelers
554202,F,False,False,new york,8,17.75,0.05,0.15,1,2,0.0,1.0,4.0,3,Standard Travelers
554213,F,False,False,memphis,8,11.13,0.0,0.0,4,3,0.13,0.5,1.5,7,Business Traveler
554217,F,False,False,boston,8,13.25,0.1,0.0,2,1,0.0,0.5,3.0,3,Standard Travelers
554269,F,True,True,san diego,10,12.7,0.08,0.0,3,3,0.0,0.67,2.33,6,Family Traveler
554284,F,True,True,san antonio,8,15.38,0.1,0.1,2,2,0.0,1.0,1.0,4,Family Traveler
554289,F,False,False,newark,8,9.38,0.0,0.08,0,1,0.0,0.0,9.0,1,Standard Travelers
554299,F,True,False,santa ana,8,7.88,0.2,0.05,0,0,0.0,0.0,0.0,0,Dreamer
554357,M,True,False,st. louis,8,7.88,0.1,0.0,0,0,0.0,0.0,0.0,0,Dreamer
554413,F,False,True,santa ana,8,17.75,0.25,0.2,4,3,0.0,0.75,5.33,7,Standard Travelers
554444,F,False,False,fort worth,8,21.75,0.0,0.0,3,3,0.0,1.0,1.67,6,Business Traveler
554450,F,False,False,boston,9,10.89,0.1,0.08,0,0,0.0,0.0,0.0,0,Dreamer
554507,F,True,False,norfolk,8,18.88,0.08,0.05,1,3,0.0,0.0,2.0,4,Business Traveler
554532,F,False,False,vancouver,8,20.0,0.1,0.0,3,3,0.0,0.33,3.0,6,Standard Travelers
554560,F,False,False,calgary,8,11.13,0.18,0.08,1,1,0.0,0.0,3.0,2,Standard Travelers
554609,F,False,False,baltimore,8,15.0,0.15,0.05,2,2,0.0,0.0,3.0,4,Standard Travelers
554632,F,False,False,san antonio,8,10.13,0.15,0.1,0,1,0.0,0.0,1.0,1,Business Traveler
554670,F,True,False,austin,8,9.5,0.15,0.05,2,1,0.0,0.5,2.0,3,Business Traveler
554681,F,True,True,columbus,8,11.5,0.05,0.08,0,1,0.0,0.0,7.0,1,Family Traveler
554724,F,False,False,norfolk,8,18.75,0.1,0.0,0,1,0.0,0.0,5.0,1,Standard Travelers
554753,F,False,True,wichita,9,13.22,0.0,0.1,4,3,0.0,0.5,3.0,7,Standard Travelers
554801,F,False,False,toronto,8,10.25,0.1,0.0,3,3,0.0,0.0,2.67,6,Business Traveler
554853,F,False,False,new york,8,25.63,0.0,0.15,1,2,0.0,0.0,12.5,3,Standard Travelers
554866,F,False,False,akron,9,7.11,0.15,0.25,0,0,0.0,0.0,0.0,0,Dreamer
554885,F,False,False,phoenix,8,23.88,0.1,0.2,5,5,0.0,1.0,3.2,10,Standard Travelers
554922,F,True,False,winston-salem,8,13.75,0.0,0.0,1,1,0.0,0.0,4.0,2,Standard Travelers
554939,F,False,False,phoenix,8,5.25,0.18,0.15,0,0,0.0,0.0,0.0,0,Dreamer
554949,F,False,True,new york,8,10.0,0.18,0.05,0,0,0.0,0.0,0.0,0,Dreamer
554956,M,False,False,houston,8,14.88,0.15,0.0,4,4,0.0,2.0,1.75,8,Business Traveler
554961,F,True,False,des moines,8,14.13,0.15,0.0,2,3,0.0,0.5,7.0,5,Standard Travelers
555030,F,False,False,long beach,8,16.38,0.0,0.0,2,1,0.13,0.0,0.0,3,Business Traveler
555058,F,False,False,new york,8,13.75,0.0,0.0,2,1,0.0,0.5,3.0,3,Standard Travelers
555075,F,False,False,memphis,8,7.75,0.12,0.0,0,0,0.0,0.0,0.0,0,Dreamer
555083,F,True,True,louisville,8,11.63,0.0,0.1,2,2,0.0,1.0,5.5,4,Family Traveler
555108,F,False,False,fort worth,8,12.0,0.0,0.08,3,2,0.0,0.67,4.0,5,Standard Travelers
555135,F,False,False,houston,9,22.0,0.05,0.22,3,6,0.0,0.33,4.33,9,Standard Travelers
555147,F,False,False,denver,9,26.67,0.1,0.1,1,1,0.0,1.0,1.0,2,Business Traveler
555151,F,False,False,baton rouge,8,17.25,0.45,0.1,4,5,0.0,0.75,2.6,9,Business Traveler
555180,F,True,True,houston,8,13.5,0.15,0.15,1,2,0.0,0.0,5.5,3,Family Traveler
555186,F,False,True,portland,8,25.88,0.0,0.1,4,4,0.0,0.75,1.75,8,Business Traveler
555187,F,True,False,winston-salem,8,14.0,0.05,0.05,0,0,0.0,0.0,0.0,0,Dreamer
555191,F,True,False,new orleans,9,11.0,0.05,0.08,2,2,0.0,0.5,4.0,4,Standard Travelers
555193,M,True,True,jacksonville,8,15.75,0.18,0.08,2,2,0.0,0.5,2.0,4,Family Traveler
555203,F,False,False,boston,9,16.11,0.0,0.0,0,2,0.0,0.0,7.5,2,Standard Travelers
555206,F,True,False,riverside,8,11.25,0.0,0.2,2,5,0.0,0.5,3.6,7,Standard Travelers
555250,F,False,False,san diego,8,8.63,0.1,0.0,1,1,0.0,0.0,0.0,2,Business Traveler
555257,F,False,True,new york,8,32.38,0.15,0.0,5,5,0.13,0.4,4.8,10,Standard Travelers
555275,F,False,False,chicago,8,10.13,0.0,0.0,2,2,0.0,0.5,1.5,4,Business Traveler
555277,F,True,True,oakland,9,17.0,0.2,0.1,1,1,0.0,1.0,1.0,2,Family Traveler
555299,F,True,False,omaha,8,10.38,0.05,0.0,1,1,0.0,1.0,4.0,2,Standard Travelers
555301,F,True,True,des moines,8,15.88,0.05,0.0,3,4,0.0,0.67,2.75,7,Family Traveler
555310,M,True,False,toronto,8,31.25,0.0,0.13,6,7,0.13,0.67,2.71,13,Business Traveler
555326,M,False,False,atlanta,9,17.22,0.0,0.0,2,2,0.0,0.5,2.5,4,Business Traveler
555334,F,False,False,new orleans,9,19.78,0.2,0.0,1,0,0.0,0.0,0.0,1,Business Traveler
555418,F,True,False,jacksonville,8,10.75,0.1,0.1,0,0,0.0,0.0,0.0,0,Dreamer
555428,F,True,True,new york,8,13.5,0.2,0.0,2,3,0.0,0.5,4.0,5,Family Traveler
555478,F,False,False,new york,8,17.5,0.22,0.1,3,3,0.0,0.33,4.33,6,Standard Travelers
555484,F,False,False,el paso,8,21.63,0.1,0.0,4,5,0.0,0.75,4.6,9,Standard Travelers
555492,F,False,False,atlanta,8,13.88,0.2,0.05,2,1,0.0,1.0,0.0,3,Business Traveler
555499,F,True,True,montreal,8,19.25,0.0,0.1,3,4,0.0,1.33,3.25,7,Family Traveler
555521,F,True,False,tulsa,9,12.67,0.25,0.0,2,2,0.0,0.5,12.5,4,Standard Travelers
555563,F,True,True,stockton,9,19.67,0.15,0.08,3,4,0.0,0.67,2.5,7,Family Traveler
555587,F,True,False,miami,8,21.5,0.2,0.05,3,3,0.0,0.33,3.33,6,Standard Travelers
555600,F,True,False,nashville,8,14.0,0.23,0.15,2,2,0.0,0.0,4.0,4,Standard Travelers
555648,M,False,False,austin,9,27.0,0.18,0.1,5,5,0.0,0.4,3.0,10,Standard Travelers
555656,F,False,False,new york,8,8.75,0.0,0.0,0,0,0.0,0.0,0.0,0,Dreamer
555698,M,False,False,new york,8,33.0,0.3,0.05,4,4,0.13,0.5,2.75,8,Business Traveler
555710,F,True,False,toronto,10,15.2,0.0,0.15,2,3,0.0,1.0,5.33,5,Standard Travelers
555712,F,True,False,fresno,8,10.13,0.0,0.15,0,0,0.0,0.0,0.0,0,Dreamer
555751,F,True,False,toronto,8,12.38,0.28,0.0,2,1,0.0,0.0,4.0,3,Standard Travelers
555770,F,True,True,boston,8,14.88,0.13,0.2,2,4,0.0,0.5,4.25,6,Family Traveler
555773,F,False,False,minneapolis,8,31.38,0.05,0.05,2,1,0.13,0.0,0.0,3,Business Traveler
555782,F,True,True,jacksonville,8,13.75,0.08,0.1,1,2,0.0,1.0,4.5,3,Family Traveler
555784,M,True,True,oklahoma city,8,12.0,0.0,0.13,2,3,0.0,0.0,6.0,5,Family Traveler
555796,F,True,False,houston,8,15.75,0.0,0.05,3,4,0.0,0.0,4.25,7,Standard Travelers
555818,F,False,False,cleveland,8,11.13,0.0,0.1,0,0,0.0,0.0,0.0,0,Dreamer
555850,F,True,True,memphis,8,17.88,0.13,0.05,2,2,0.0,1.0,4.5,4,Family Traveler
555852,F,True,False,dallas,9,14.67,0.1,0.0,4,3,0.0,0.75,6.0,7,Standard Travelers
555894,F,True,False,birmingham,9,14.11,0.23,0.1,4,3,0.0,0.75,1.33,7,Business Traveler
555934,M,False,False,quebec,9,12.11,0.0,0.05,3,3,0.0,0.67,2.0,6,Business Traveler
555960,F,True,False,colorado springs,8,9.38,0.0,0.0,0,0,0.0,0.0,0.0,0,Dreamer
555990,F,True,False,san francisco,8,12.63,0.0,0.0,0,1,0.0,0.0,4.0,1,Standard Travelers
555997,F,False,False,montreal,8,24.63,0.0,0.05,7,6,0.0,0.29,2.33,13,Business Traveler
556015,F,False,False,toronto,8,27.63,0.5,0.15,3,3,0.0,0.67,2.33,6,Business Traveler
556019,F,True,False,indianapolis,9,14.0,0.05,0.1,3,3,0.0,0.33,2.67,6,Business Traveler
556043,F,False,False,fort worth,8,9.13,0.1,0.05,1,0,0.0,0.0,0.0,1,Business Traveler
556052,F,False,False,edmonton,8,12.63,0.05,0.0,3,3,0.0,0.33,2.33,6,Business Traveler
556067,F,True,True,toronto,8,18.0,0.25,0.2,5,5,0.0,0.2,5.4,10,Family Traveler
556111,M,False,True,san antonio,8,14.88,0.05,0.1,3,2,0.0,0.33,7.0,5,Standard Travelers
556119,F,False,False,salt lake city,8,15.0,0.15,0.1,2,2,0.0,0.5,1.5,4,Business Traveler
556127,F,False,False,los angeles,8,23.88,0.0,0.0,3,3,0.0,0.67,2.67,6,Business Traveler
556138,F,False,False,tulsa,8,28.38,0.0,0.0,3,4,0.0,0.67,3.75,7,Standard Travelers
556199,M,False,True,detroit,8,17.0,0.0,0.15,0,0,0.0,0.0,0.0,0,Dreamer
556214,F,False,False,houston,8,19.75,0.1,0.1,2,2,0.0,0.5,2.5,4,Business Traveler
556215,F,False,False,houston,9,21.33,0.13,0.0,2,2,0.0,1.0,4.5,4,Standard Travelers
556268,F,False,False,colorado springs,8,9.13,0.1,0.0,2,1,0.0,0.5,1.0,3,Business Traveler
556274,M,False,False,bakersfield,8,6.63,0.1,0.0,1,1,0.0,0.0,4.0,2,Standard Travelers
556314,F,True,False,baton rouge,9,12.44,0.15,0.1,2,1,0.0,0.5,6.0,3,Standard Travelers
556347,F,False,False,los angeles,8,23.25,0.15,0.15,4,2,0.0,0.75,2.5,6,Business Traveler
556391,F,True,True,chicago,8,16.25,0.18,0.0,1,1,0.0,1.0,2.0,2,Family Traveler
556395,F,False,False,edmonton,8,7.25,0.13,0.1,0,0,0.0,0.0,0.0,0,Dreamer
556417,M,True,True,dallas,8,5.5,0.13,0.05,0,0,0.0,0.0,0.0,0,Dreamer
556533,F,True,True,winston-salem,8,10.38,0.13,0.08,2,3,0.0,1.0,4.67,5,Family Traveler
556579,F,True,False,long beach,8,52.25,0.05,0.1,1,4,0.13,0.0,5.0,5,Standard Travelers
556621,F,False,False,toronto,8,9.75,0.1,0.1,0,1,0.0,0.0,4.0,1,Standard Travelers
556622,F,True,False,los angeles,8,19.63,0.0,0.0,4,2,0.0,0.5,3.0,6,Standard Travelers
556623,F,True,False,newark,8,50.13,0.2,0.0,3,3,0.13,1.0,1.67,6,Business Traveler
556647,F,False,False,ottawa,8,18.38,0.13,0.0,2,2,0.0,0.5,2.5,4,Business Traveler
556673,F,True,False,houston,8,16.88,0.0,0.05,2,2,0.0,0.5,7.5,4,Standard Travelers
556714,F,False,False,memphis,8,11.75,0.13,0.0,2,2,0.0,0.0,1.0,4,Business Traveler
556744,F,False,False,dallas,8,16.0,0.23,0.0,3,3,0.0,0.33,2.0,6,Business Traveler
556824,F,False,False,new york,8,27.63,0.05,0.0,4,4,0.0,0.25,2.25,8,Business Traveler
556827,F,True,False,phoenix,8,12.5,0.13,0.0,2,1,0.0,0.0,12.0,3,Standard Travelers
556830,F,True,False,new york,8,12.25,0.0,0.05,1,2,0.0,0.0,6.5,3,Standard Travelers
556841,F,False,True,toronto,8,14.63,0.1,0.0,2,2,0.0,0.0,2.5,4,Business Traveler
556887,F,True,True,phoenix,8,15.5,0.13,0.15,4,3,0.0,1.0,6.33,7,Family Traveler
556900,F,False,False,new york,8,10.25,0.0,0.15,0,1,0.0,0.0,2.0,1,Business Traveler
556904,F,True,False,los angeles,8,14.75,0.1,0.0,3,3,0.0,0.67,4.0,6,Standard Travelers
556906,F,False,False,portland,8,11.63,0.05,0.15,2,3,0.0,0.0,3.0,5,Standard Travelers
557005,M,False,True,hamilton,8,27.63,0.23,0.0,3,4,0.0,1.0,6.5,7,Standard Travelers
557010,F,False,False,salt lake city,8,8.75,0.0,0.05,0,0,0.0,0.0,0.0,0,Dreamer
557033,F,True,False,milwaukee,8,16.5,0.18,0.1,3,3,0.0,0.67,2.67,6,Business Traveler
557036,M,False,False,columbus,8,10.5,0.15,0.0,3,1,0.0,0.0,1.0,4,Business Traveler
557055,F,False,False,tulsa,8,18.63,0.0,0.0,2,2,0.0,0.5,2.5,4,Business Traveler
557107,F,False,False,winnipeg,8,24.88,0.08,0.2,4,5,0.0,0.75,2.4,9,Business Traveler
557108,M,False,False,houston,8,10.38,0.1,0.05,1,1,0.0,0.0,1.0,2,Business Traveler
557118,F,False,False,dallas,9,17.33,0.1,0.15,5,5,0.0,0.6,2.2,10,Business Traveler
557134,F,True,False,washington,8,15.75,0.0,0.1,2,5,0.0,0.5,6.8,7,Standard Travelers
557236,F,True,False,los angeles,8,17.25,0.05,0.15,4,4,0.0,0.25,1.75,8,Business Traveler
557248,F,False,False,wichita,9,13.89,0.0,0.1,0,0,0.0,0.0,0.0,0,Dreamer
557262,F,True,True,los angeles,8,48.13,0.15,0.05,4,5,0.13,1.5,8.6,9,Family Traveler
557282,F,True,False,toronto,8,13.13,0.23,0.08,2,2,0.0,0.5,4.0,4,Standard Travelers
557298,F,False,False,calgary,8,14.38,0.18,0.05,2,2,0.0,0.0,3.0,4,Standard Travelers
557307,O,True,True,st. louis,8,6.25,0.1,0.0,1,1,0.0,0.0,2.0,2,Family Traveler
557314,F,True,False,houston,8,16.5,0.35,0.05,4,4,0.0,0.75,2.0,8,Business Traveler
557343,F,False,False,new york,8,19.63,0.23,0.15,1,1,0.0,0.0,1.0,2,Business Traveler
557402,F,True,True,los angeles,8,22.25,0.05,0.0,1,1,0.0,0.0,1.0,2,Family Traveler
557449,F,False,False,san antonio,8,12.38,0.1,0.08,1,1,0.0,1.0,1.0,2,Business Traveler
557476,M,False,False,seattle,8,13.25,0.23,0.05,3,3,0.0,0.33,5.0,6,Standard Travelers
557492,M,False,True,chicago,8,14.0,0.1,0.13,1,2,0.0,0.0,5.0,3,Standard Travelers
557496,F,False,True,toronto,8,11.38,0.1,0.1,1,1,0.0,1.0,1.0,2,Business Traveler
557508,F,False,False,san jose,8,19.38,0.05,0.1,4,4,0.0,0.75,2.0,8,Business Traveler
557525,M,False,True,toronto,8,20.38,0.0,0.1,3,3,0.0,0.67,0.33,6,Business Traveler
557562,F,True,False,new york,8,23.5,0.1,0.15,3,5,0.0,0.33,8.0,8,Standard Travelers
557569,F,True,True,los angeles,8,34.75,0.05,0.15,2,2,0.13,4.0,15.0,4,Family Traveler
557643,F,False,False,vancouver,8,12.13,0.07,0.05,3,2,0.0,0.0,6.0,5,Standard Travelers
557672,F,False,False,new york,8,20.38,0.13,0.0,3,2,0.0,0.67,2.0,5,Business Traveler
557692,F,False,True,seattle,9,17.0,0.1,0.0,2,3,0.0,1.5,6.67,5,Standard Travelers
557726,F,True,False,des moines,8,36.5,0.23,0.08,3,1,0.13,0.67,0.0,4,Business Traveler
557762,F,False,False,san diego,9,64.78,0.15,0.05,3,4,0.22,0.0,8.67,7,Standard Travelers
557794,F,False,True,new york,8,13.5,0.13,0.0,4,3,0.0,1.0,3.67,7,Standard Travelers
557799,F,False,False,dallas,9,12.33,0.15,0.0,0,1,0.0,0.0,7.0,1,Standard Travelers
557815,F,True,False,louisville,8,56.13,0.05,0.05,4,5,0.13,0.25,3.0,9,Standard Travelers
557834,F,False,False,los angeles,8,23.0,0.0,0.15,3,2,0.13,0.33,2.0,5,Business Traveler
557851,F,True,False,philadelphia,8,14.88,0.0,0.09,4,4,0.0,1.75,3.5,8,Standard Travelers
557875,F,True,True,calgary,8,19.38,0.0,0.0,2,2,0.0,0.0,4.5,4,Family Traveler
557876,F,False,False,grand rapids,8,22.25,0.05,0.1,3,2,0.0,0.0,1.0,5,Business Traveler
557879,F,False,False,burlington,8,56.25,0.0,0.0,2,2,0.13,0.0,3.0,4,Standard Travelers
557887,F,False,False,detroit,8,10.25,0.05,0.0,1,3,0.0,1.0,7.67,4,Standard Travelers
557921,F,True,False,tucson,8,14.38,0.35,0.15,4,4,0.0,0.75,2.0,8,Business Traveler
557932,F,False,True,new york,8,16.38,0.25,0.05,4,3,0.0,0.75,2.33,7,Business Traveler
557956,F,True,True,shreveport,8,14.38,0.15,0.0,1,3,0.0,0.0,9.0,4,Family Traveler
557957,F,True,False,montreal,9,8.56,0.1,0.0,2,1,0.0,1.0,5.0,3,Standard Travelers
557963,F,True,False,newport news,8,30.75,0.0,0.25,4,4,0.13,0.5,9.5,8,Standard Travelers
557986,F,False,False,san jose,10,12.5,0.15,0.0,2,2,0.0,1.0,3.0,4,Standard Travelers
557992,F,True,False,sacramento,9,8.22,0.1,0.05,0,0,0.0,0.0,0.0,0,Dreamer
558018,F,True,False,memphis,8,12.13,0.18,0.0,2,2,0.0,0.5,2.5,4,Business Traveler
558019,F,True,False,london,8,12.88,0.1,0.0,2,2,0.0,0.5,2.0,4,Business Traveler
558081,M,True,False,austin,8,13.75,0.0,0.0,3,3,0.0,0.0,5.33,6,Standard Travelers
558114,F,True,False,omaha,9,38.89,0.0,0.0,4,5,0.11,0.75,8.4,9,Standard Travelers
558138,F,False,False,dallas,8,20.38,0.1,0.0,4,4,0.0,0.75,2.0,8,Business Traveler
558147,F,True,False,cleveland,8,14.25,0.0,0.2,0,1,0.0,0.0,13.0,1,Standard Travelers
558202,F,False,False,san diego,8,8.5,0.35,0.15,2,2,0.0,0.0,3.0,4,Standard Travelers
558204,F,False,False,denver,8,14.75,0.1,0.1,3,2,0.0,0.67,3.5,5,Standard Travelers
558251,F,True,True,san antonio,8,13.88,0.18,0.15,3,3,0.0,0.33,1.67,6,Family Traveler
558270,M,True,False,denver,10,40.8,0.13,0.0,4,4,0.0,0.5,1.25,8,Business Traveler
558277,M,False,False,houston,8,17.0,0.0,0.0,5,5,0.0,1.4,3.0,10,Standard Travelers
558294,F,True,False,memphis,8,20.13,0.13,0.1,3,3,0.0,0.0,4.67,6,Standard Travelers
558300,F,False,True,san diego,8,12.5,0.1,0.0,3,3,0.0,0.67,1.67,6,Business Traveler
558362,M,True,True,new york,8,22.88,0.15,0.0,4,4,0.0,0.75,2.5,8,Family Traveler
558388,F,True,True,houston,8,19.0,0.1,0.12,3,4,0.0,1.33,2.75,7,Family Traveler
558394,F,True,False,memphis,9,14.67,0.05,0.0,2,2,0.0,1.0,6.0,4,Standard Travelers
558395,F,False,True,houston,8,20.5,0.2,0.0,0,1,0.0,0.0,9.0,1,Standard Travelers
558437,F,True,True,louisville,10,9.4,0.15,0.1,1,1,0.0,0.0,4.0,2,Family Traveler
558466,F,False,False,ottawa,9,17.67,0.1,0.0,2,2,0.0,0.0,1.0,4,Business Traveler
558489,F,False,False,new york,8,12.88,0.0,0.15,3,2,0.0,0.67,1.0,5,Business Traveler
558506,F,True,True,new york,8,8.38,0.1,0.0,2,2,0.0,0.5,1.0,4,Family Traveler
558513,F,False,True,quebec,8,14.13,0.0,0.0,3,3,0.0,0.33,4.0,6,Standard Travelers
558651,F,True,True,philadelphia,8,11.13,0.13,0.0,2,1,0.0,1.0,0.0,3,Family Traveler
558659,F,True,False,winston-salem,8,8.63,0.18,0.0,1,1,0.0,0.0,2.0,2,Business Traveler
558682,F,True,True,laredo,9,14.56,0.23,0.23,2,3,0.0,0.5,3.0,5,Family Traveler
